Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:965008


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
965008;1;01/12/2022;3;"59,6";"355,0";20;27;1;1;1;;;"20,4";"46,0";"1,2";"0,0";"32,0";"0,8";"18,6";"16,6";"0,2";"0,2";"5,4";"7,0";"14,4";"13,0";"3,4";"2,6";"13,4";"0,4";"0,6";"59,6";"4,0";"0,0";"2,0";"3,6";"37,8";"0,2";"0,2";"0,0";"3,0";"48,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/11/2022;3;"60,2";"150,0";1;12;1;1;1;;;"60,2";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,8";"0,0";"0,0";"0,0";"10,2";"0,6";"18,0";"0,2";"0,0";"0,0";"0,0";"52,0";"0,8";"0,2";"6,4";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/10/2022;3;"51,2";"212,2";14;17;1;1;1;;;"0,0";"0,0";"0,0";"7,6";"0,2";"0,0";"41,0";"0,4";"0,0";"0,0";"0,0";"0,0";"7,6";"51,2";"0,0";"41,4";"2,0";"0,0";"0,4";"0,2";"0,0";"0,6";"2,6";"7,0";"0,4";"0,0";"0,0";"48,2";"0,2";"0,0";"1,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/09/2022;3;"81,4";"131,4";23;11;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"6,2";"0,0";"0,0";"0,6";"0,2";"0,0";"0,0";"0,0";"0,0";"1,4";"0,0";"1,4";"81,4";"0,0";"0,6";"0,0";"5,8";"0,0";"33,4";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/08/2022;3;"26,4";"41,2";5;4;1;1;1;;;"0,0";"0,0";"0,0";"5,2";"26,4";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,4";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/07/2022;3;"0,8";"0,8";14;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/06/2022;3;"14,8";"33,4";10;7;1;1;1;;;"13,6";"0,6";"1,0";"0,0";"0,0";"0,0";"0,0";"1,8";"0,4";"14,8";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/05/2022;3;"35,2";"46,4";16;8;1;1;1;;;"0,0";"0,0";"1,6";"1,8";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"35,2";"0,2";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/04/2022;3;"56,8";"167,0";19;22;1;1;1;;;"6,8";"0,2";"0,0";"0,0";"8,8";"1,6";"4,6";"10,0";"0,8";"14,2";"0,2";"0,0";"6,6";"3,4";"0,4";"7,2";"1,0";"0,8";"56,8";"4,4";"0,2";"0,0";"35,4";"0,4";"0,0";"0,0";"3,0";"0,2";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/03/2022;3;"107,4";"410,2";13;28;1;1;1;;;"0,0";"19,2";"44,0";"32,0";"20,8";"51,2";"0,2";"5,0";"19,0";"0,6";"0,0";"29,6";"107,4";"0,4";"0,2";"1,0";"1,2";"3,4";"15,4";"13,6";"0,2";"6,8";"19,6";"9,0";"1,2";"1,4";"0,6";"0,0";"4,2";"0,4";"2,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/02/2022;3;"65,0";"330,4";19;27;1;1;1;;;"10,4";"8,6";"0,2";"0,2";"0,2";"14,0";"7,4";"39,6";"2,2";"7,0";"0,2";"6,4";"19,2";"0,6";"18,8";"33,0";"3,0";"2,4";"65,0";"36,8";"1,0";"0,6";"15,6";"8,2";"3,8";"0,2";"0,0";"25,8";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
965008;1;01/01/2022;3;"32,0";"192,2";22;27;1;1;1;;;"1,4";"0,0";"0,4";"0,2";"3,8";"0,0";"3,2";"0,2";"0,2";"15,4";"4,2";"0,2";"0,2";"29,4";"0,2";"0,0";"5,4";"2,2";"4,8";"16,4";"0,2";"32,0";"0,2";"0,0";"15,2";"3,4";"0,2";"26,0";"1,4";"0,8";"25,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/12/2021;3;"25,2";"184,6";4;25;1;1;1;;;"9,0";"1,0";"5,6";"25,2";"12,6";"15,0";"0,2";"3,8";"14,2";"19,2";"0,4";"0,0";"0,2";"1,8";"8,0";"0,0";"1,6";"0,2";"8,2";"17,0";"3,2";"16,4";"5,4";"0,2";"0,0";"0,0";"5,6";"2,6";"8,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/11/2021;3;"117,8";"433,0";2;25;1;1;1;;;"22,0";"117,8";"21,0";"35,0";"3,0";"2,2";"0,0";"1,8";"0,8";"11,8";"48,8";"23,8";"0,4";"0,2";"0,0";"3,6";"0,8";"12,4";"78,6";"0,2";"0,0";"3,2";"14,2";"0,0";"4,8";"0,4";"4,8";"21,2";"0,0";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/10/2021;3;"28,8";"113,0";8;18;1;1;1;;;"1,8";"0,0";"0,0";"0,0";"26,4";"11,2";"0,2";"28,8";"0,2";"0,0";"0,0";"1,0";"4,6";"3,8";"1,4";"7,4";"0,6";"0,0";"0,2";"0,0";"0,0";"5,8";"0,0";"15,2";"1,6";"0,4";"0,0";"2,4";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/09/2021;3;"50,2";"77,6";9;13;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"50,2";"0,2";"0,0";"3,6";"0,0";"0,0";"0,0";"1,0";"0,4";"0,2";"0,0";"0,2";"4,6";"0,0";"3,4";"8,8";"4,2";"0,0";"0,6";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/08/2021;3;"14,8";"19,4";18;3;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,8";"4,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/07/2021;3;"9,8";"9,8";14;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/06/2021;3;"16,2";"27,6";7;7;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,2";"5,4";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,6";"0,0";"0,2";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/05/2021;3;"30,2";"89,6";2;11;1;1;1;;;"0,0";"30,2";"1,4";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,4";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"22,2";"18,8";"12,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/04/2021;3;"15,8";"94,6";6;22;1;1;1;;;"0,0";"0,0";"1,0";"5,0";"0,2";"15,8";"0,2";"0,0";"3,4";"10,0";"3,6";"4,4";"12,2";"14,8";"0,2";"0,2";"0,2";"0,0";"0,4";"1,2";"4,6";"3,0";"0,6";"12,4";"1,0";"0,0";"0,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/03/2021;3;"49,0";"232,4";18;25;1;1;1;;;"28,6";"11,4";"2,2";"2,6";"4,4";"13,6";"0,2";"2,0";"0,2";"0,2";"0,0";"2,0";"3,2";"9,8";"3,4";"0,0";"7,0";"49,0";"9,4";"2,2";"2,2";"39,8";"0,0";"0,6";"0,2";"0,0";"4,0";"0,0";"33,8";"0,0";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/02/2021;3;"53,8";"294,2";27;25;1;1;1;;;"0,8";"7,4";"4,6";"12,0";"1,0";"12,8";"20,4";"5,4";"9,0";"18,6";"0,4";"51,0";"12,8";"2,4";"5,2";"17,0";"0,6";"0,0";"0,0";"22,6";"10,6";"2,6";"2,4";"19,8";"0,0";"0,8";"53,8";"0,2";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
965008;1;01/01/2021;3;"63,0";"363,2";4;27;1;1;1;;;"1,2";"0,0";"3,8";"63,0";"4,2";"4,4";"27,8";"0,2";"5,4";"1,4";"0,0";"9,4";"16,4";"9,4";"31,4";"2,8";"0,0";"35,6";"0,2";"0,0";"1,8";"1,8";"1,0";"40,2";"18,0";"1,6";"60,4";"2,0";"0,8";"13,2";"5,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/12/2020;3;"49,0";"294,6";22;29;1;1;1;;;"20,8";"11,0";"15,2";"0,8";"4,2";"37,4";"0,2";"0,0";"7,2";"42,6";"4,4";"0,2";"0,2";"1,6";"16,0";"0,2";"0,0";"21,6";"1,4";"14,4";"2,6";"49,0";"0,2";"7,8";"2,8";"16,8";"3,6";"9,6";"1,8";"0,8";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/11/2020;3;"62,4";"182,0";30;20;1;1;1;;;"0,2";"0,4";"0,0";"7,2";"0,2";"0,0";"12,6";"45,8";"0,2";"8,8";"4,2";"0,4";"1,0";"0,0";"3,6";"0,0";"9,2";"0,0";"9,8";"0,2";"0,0";"0,0";"6,0";"0,2";"9,4";"0,2";"0,0";"0,0";"0,0";"62,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/10/2020;3;"20,0";"38,6";19;11;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"3,4";"4,8";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,4";"0,0";"0,0";"0,0";"2,4";"20,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"1,8";"0,4";"2,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/09/2020;3;"51,2";"100,6";14;12;1;1;1;;;"5,6";"17,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,0";"51,2";"0,8";"0,0";"0,0";"0,0";"3,2";"2,6";"12,6";"0,0";"0,0";"0,0";"0,6";"0,2";"0,0";"0,0";"1,8";"4,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/08/2020;3;"0,4";"0,6";11;2;1;1;1;;;"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/07/2020;3;"7,6";"15,6";25;7;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,0";"0,2";"0,0";"0,2";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"7,6";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/06/2020;3;"24,8";"83,0";14;12;1;1;1;;;"10,0";"0,6";"0,6";"0,0";"4,6";"4,8";"0,2";"0,0";"0,0";"0,0";"0,0";"2,0";"10,6";"24,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,4";"0,2";"0,0";"0,2";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/05/2020;3;"43,4";"111,6";6;13;1;1;1;;;"4,2";"0,0";"0,0";"2,2";"0,2";"43,4";"11,6";"0,0";"0,0";"0,0";"4,8";"0,0";"0,0";"21,2";"0,2";"0,0";"0,0";"0,0";"0,8";"0,0";"18,2";"0,0";"3,6";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/04/2020;3;"44,8";"253,2";6;25;1;1;1;;;"11,6";"9,8";"3,2";"7,2";"3,6";"44,8";"12,8";"0,6";"0,4";"1,2";"1,2";"0,2";"0,0";"18,0";"28,0";"0,8";"0,0";"0,0";"0,0";"22,6";"3,2";"12,8";"18,6";"0,2";"0,0";"5,0";"10,2";"15,6";"13,2";"8,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965008;1;01/03/2020;3;"49,2";"262,6";15;29;1;1;1;;;"18,6";"1,0";"3,2";"3,8";"21,8";"1,0";"3,2";"0,2";"13,2";"0,8";"0,4";"8,0";"0,2";"3,4";"49,2";"3,4";"30,6";"4,0";"0,4";"18,2";"1,6";"11,8";"0,0";"5,2";"17,0";"24,4";"0,0";"0,4";"5,8";"11,6";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/02/2020;3;"182,0";"507,6";1;25;1;1;1;;;"182,0";"74,0";"27,8";"30,4";"0,0";"14,6";"18,4";"5,2";"0,0";"8,2";"0,0";"32,2";"1,2";"0,2";"24,4";"9,0";"0,2";"30,2";"2,4";"3,0";"26,8";"3,4";"0,2";"0,2";"0,4";"0,2";"1,2";"0,0";"11,8";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
965008;1;01/01/2020;3;"45,4";"313,6";12;25;1;1;1;;;"2,8";"1,2";"0,0";"22,8";"3,8";"3,6";"0,2";"13,0";"7,4";"3,2";"0,0";"45,4";"14,8";"31,2";"0,0";"0,0";"24,2";"10,8";"20,6";"4,8";"16,0";"4,0";"13,0";"0,0";"9,0";"0,0";"0,8";"28,8";"26,2";"4,0";"2,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965008;1;01/12/2019;3;"45,4";"223,24";6;27;1;1;1;;;"1,44";"16,64";"3,84";"8,96";"0,16";"45,4";"0,2";"0,0";"0,2";"7,0";"6,6";"4,6";"23,2";"1,6";"3,8";"3,8";"17,6";"26,4";"3,4";"0,2";"5,8";"4,8";"0,0";"11,8";"0,2";"1,0";"0,2";"0,0";"23,6";"0,0";"0,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
