Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:964010


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
964010;2;01/07/2023;3;"9,6";"9,6";7;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/07/2023;3;"9,6";"9,6";7;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/06/2023;3;"68,6";"109,6";1;6;1;1;1;;;"68,6";"10,0";"0,0";"0,0";"16,4";"0,0";"0,0";"0,0";"12,2";"0,2";"0,0";"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;1;01/06/2023;3;"68,6";"109,6";1;6;1;1;1;;;"68,6";"10,0";"0,0";"0,0";"16,4";"0,0";"0,0";"0,0";"12,2";"0,2";"0,0";"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;2;01/05/2023;3;"56,4";"221,2";2;13;1;1;1;;;"0,0";"56,4";"0,0";"0,0";"8,2";"35,4";"14,8";"26,0";"6,8";"0,0";"0,4";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"31,6";"22,6";"0,2";"16,0";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/05/2023;3;"56,4";"221,2";2;13;1;1;1;;;"0,0";"56,4";"0,0";"0,0";"8,2";"35,4";"14,8";"26,0";"6,8";"0,0";"0,4";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"31,6";"22,6";"0,2";"16,0";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/04/2023;3;"55,2";"196,8";1;19;1;1;1;;;"55,2";"15,8";"5,6";"0,4";"3,4";"7,6";"0,2";"0,0";"0,0";"22,0";"9,8";"0,0";"0,0";"0,0";"8,2";"0,0";"2,6";"0,0";"38,4";"0,4";"9,0";"7,0";"0,2";"3,0";"6,8";"0,0";"1,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;1;01/04/2023;3;"55,2";"196,8";1;19;1;1;1;;;"55,2";"15,8";"5,6";"0,4";"3,4";"7,6";"0,2";"0,0";"0,0";"22,0";"9,8";"0,0";"0,0";"0,0";"8,2";"0,0";"2,6";"0,0";"38,4";"0,4";"9,0";"7,0";"0,2";"3,0";"6,8";"0,0";"1,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;2;01/03/2023;3;"61,4";"287,6";21;25;1;1;1;;;"0,4";"0,0";"4,2";"7,8";"31,4";"2,2";"10,6";"0,0";"0,0";"7,6";"16,0";"3,4";"11,4";"9,0";"0,2";"27,0";"2,6";"9,0";"14,8";"39,4";"61,4";"0,8";"1,2";"6,2";"0,0";"18,2";"0,2";"0,0";"0,0";"2,4";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/03/2023;3;"61,4";"287,6";21;25;1;1;1;;;"0,4";"0,0";"4,2";"7,8";"31,4";"2,2";"10,6";"0,0";"0,0";"7,6";"16,0";"3,4";"11,4";"9,0";"0,2";"27,0";"2,6";"9,0";"14,8";"39,4";"61,4";"0,8";"1,2";"6,2";"0,0";"18,2";"0,2";"0,0";"0,0";"2,4";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/02/2023;3;"50,8";"247,0";12;26;1;1;1;;;"0,6";"41,4";"0,4";"4,0";"7,0";"5,6";"20,0";"0,6";"12,2";"0,2";"1,8";"50,8";"0,0";"3,0";"1,6";"2,2";"0,0";"2,0";"13,4";"17,8";"5,2";"9,2";"10,4";"9,8";"0,4";"19,4";"3,6";"4,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
964010;1;01/02/2023;3;"50,8";"247,0";12;26;1;1;1;;;"0,6";"41,4";"0,4";"4,0";"7,0";"5,6";"20,0";"0,6";"12,2";"0,2";"1,8";"50,8";"0,0";"3,0";"1,6";"2,2";"0,0";"2,0";"13,4";"17,8";"5,2";"9,2";"10,4";"9,8";"0,4";"19,4";"3,6";"4,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
964010;2;01/01/2023;3;"49,8";"237,6";5;27;1;1;1;;;"0,6";"0,0";"0,0";"0,2";"49,8";"0,6";"14,6";"3,0";"4,4";"13,2";"0,2";"0,0";"0,0";"1,0";"27,2";"7,4";"6,8";"6,0";"7,2";"0,2";"0,2";"0,6";"6,6";"23,8";"11,8";"18,4";"2,4";"6,2";"6,4";"1,6";"17,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/01/2023;3;"49,8";"237,6";5;27;1;1;1;;;"0,6";"0,0";"0,0";"0,2";"49,8";"0,6";"14,6";"3,0";"4,4";"13,2";"0,2";"0,0";"0,0";"1,0";"27,2";"7,4";"6,8";"6,0";"7,2";"0,2";"0,2";"0,6";"6,6";"23,8";"11,8";"18,4";"2,4";"6,2";"6,4";"1,6";"17,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/12/2022;3;"41,6";"215,8";30;24;1;1;1;;;"21,4";"24,4";"1,8";"0,0";"19,0";"5,6";"0,4";"2,2";"6,6";"1,0";"1,0";"0,0";"8,8";"0,2";"2,8";"7,6";"0,6";"15,6";"6,0";"34,0";"0,2";"0,0";"8,0";"0,2";"3,6";"0,0";"0,0";"0,0";"3,2";"41,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/12/2022;3;"41,6";"215,8";30;24;1;1;1;;;"21,4";"24,4";"1,8";"0,0";"19,0";"5,6";"0,4";"2,2";"6,6";"1,0";"1,0";"0,0";"8,8";"0,2";"2,8";"7,6";"0,6";"15,6";"6,0";"34,0";"0,2";"0,0";"8,0";"0,2";"3,6";"0,0";"0,0";"0,0";"3,2";"41,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/11/2022;3;"39,8";"137,6";25;16;1;1;1;;;"1,6";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,2";"0,0";"1,6";"33,0";"5,8";"0,2";"0,0";"0,0";"0,0";"2,6";"19,6";"4,0";"0,2";"39,8";"7,8";"14,4";"0,2";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;1;01/11/2022;3;"39,8";"137,6";25;16;1;1;1;;;"1,6";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,2";"0,0";"1,6";"33,0";"5,8";"0,2";"0,0";"0,0";"0,0";"2,6";"19,6";"4,0";"0,2";"39,8";"7,8";"14,4";"0,2";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;2;01/10/2022;3;"63,4";"304,2";14;23;1;1;1;;;"2,2";"1,0";"51,2";"0,2";"5,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"13,0";"63,4";"0,4";"29,4";"0,4";"5,8";"0,4";"18,6";"6,8";"39,8";"0,6";"0,2";"0,0";"0,0";"2,6";"53,4";"0,2";"4,6";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/10/2022;3;"63,4";"304,2";14;23;1;1;1;;;"2,2";"1,0";"51,2";"0,2";"5,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"13,0";"63,4";"0,4";"29,4";"0,4";"5,8";"0,4";"18,6";"6,8";"39,8";"0,6";"0,2";"0,0";"0,0";"2,6";"53,4";"0,2";"4,6";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/09/2022;3;"23,2";"52,2";29;7;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,0";"1,8";"3,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,0";"6,8";"0,0";"0,0";"0,0";"0,0";"0,0";"23,2";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;1;01/09/2022;3;"23,2";"52,2";29;7;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,0";"1,8";"3,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,0";"6,8";"0,0";"0,0";"0,0";"0,0";"0,0";"23,2";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;2;01/08/2022;3;"13,6";"22,8";8;5;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,6";"0,8";"0,2";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/08/2022;3;"13,6";"22,8";8;5;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,6";"0,8";"0,2";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/07/2022;3;"9,2";"14,6";12;4;1;1;1;;;"0,0";"2,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/07/2022;3;"9,2";"14,6";12;4;1;1;1;;;"0,0";"2,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/06/2022;3;"50,4";"64,2";10;6;1;1;1;;;"0,0";"0,0";"11,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"50,4";"1,2";"0,2";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;1;01/06/2022;3;"50,4";"64,2";10;6;1;1;1;;;"0,0";"0,0";"11,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"50,4";"1,2";"0,2";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;2;01/05/2022;3;"49,0";"99,8";16;10;1;1;1;;;"0,0";"0,0";"6,6";"0,0";"0,0";"0,0";"0,0";"0,0";"4,6";"0,0";"11,6";"5,8";"0,2";"4,0";"0,0";"49,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,0";"0,0";"0,0";"0,0";"4,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/05/2022;3;"49,0";"99,8";16;10;1;1;1;;;"0,0";"0,0";"6,6";"0,0";"0,0";"0,0";"0,0";"0,0";"4,6";"0,0";"11,6";"5,8";"0,2";"4,0";"0,0";"49,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,0";"0,0";"0,0";"0,0";"4,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/04/2022;3;"28,6";"171,8";18;20;1;1;1;;;"4,6";"0,0";"0,0";"3,0";"9,2";"20,6";"1,2";"5,6";"0,2";"6,0";"0,4";"4,8";"0,2";"25,2";"0,0";"14,8";"21,8";"28,6";"11,6";"12,2";"0,0";"0,2";"0,0";"0,0";"1,4";"0,0";"0,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;1;01/04/2022;3;"28,6";"171,8";18;20;1;1;1;;;"4,6";"0,0";"0,0";"3,0";"9,2";"20,6";"1,2";"5,6";"0,2";"6,0";"0,4";"4,8";"0,2";"25,2";"0,0";"14,8";"21,8";"28,6";"11,6";"12,2";"0,0";"0,2";"0,0";"0,0";"1,4";"0,0";"0,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
964010;2;01/03/2022;3;"45,6";"409,4";16;30;1;1;1;;;"0,4";"0,0";"3,8";"31,6";"0,2";"11,6";"5,4";"1,0";"35,6";"0,4";"0,2";"43,8";"43,2";"7,8";"5,0";"45,6";"1,8";"1,8";"3,2";"25,6";"28,8";"4,6";"34,0";"18,0";"2,2";"5,2";"0,2";"25,4";"6,4";"16,4";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/03/2022;3;"45,6";"409,4";16;30;1;1;1;;;"0,4";"0,0";"3,8";"31,6";"0,2";"11,6";"5,4";"1,0";"35,6";"0,4";"0,2";"43,8";"43,2";"7,8";"5,0";"45,6";"1,8";"1,8";"3,2";"25,6";"28,8";"4,6";"34,0";"18,0";"2,2";"5,2";"0,2";"25,4";"6,4";"16,4";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/02/2022;3;"49,6";"249,25";8;26;1;1;1;;;"11,2";"2,8";"0,0";"4,0";"1,4";"6,2";"1,2";"49,6";"7,8";"4,6";"26,65";"0,2";"17,8";"25,2";"8,6";"2,6";"0,2";"8,4";"19,0";"7,8";"8,4";"0,4";"2,6";"0,2";"1,0";"0,2";"0,0";"31,2";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
964010;1;01/02/2022;3;"49,6";"249,25";8;26;1;1;1;;;"11,2";"2,8";"0,0";"4,0";"1,4";"6,2";"1,2";"49,6";"7,8";"4,6";"26,65";"0,2";"17,8";"25,2";"8,6";"2,6";"0,2";"8,4";"19,0";"7,8";"8,4";"0,4";"2,6";"0,2";"1,0";"0,2";"0,0";"31,2";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
964010;2;01/01/2022;3;"47,0";"248,6";11;26;1;1;1;;;"0,2";"1,2";"2,4";"0,6";"28,2";"0,2";"0,0";"9,4";"8,4";"21,0";"47,0";"0,2";"1,6";"10,4";"0,0";"0,4";"6,8";"0,0";"5,4";"24,0";"0,6";"10,6";"0,2";"0,0";"0,0";"10,2";"2,0";"8,2";"11,4";"11,8";"26,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;1;01/01/2022;3;"47,0";"248,6";11;26;1;1;1;;;"0,2";"1,2";"2,4";"0,6";"28,2";"0,2";"0,0";"9,4";"8,4";"21,0";"47,0";"0,2";"1,6";"10,4";"0,0";"0,4";"6,8";"0,0";"5,4";"24,0";"0,6";"10,6";"0,2";"0,0";"0,0";"10,2";"2,0";"8,2";"11,4";"11,8";"26,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
964010;2;01/12/2021;3;"43,4";"272,4";23;25;1;1;1;;;"4,6";"0,6";"0,0";"0,0";"0,4";"18,6";"4,4";"13,8";"4,0";"17,6";"0,0";"1,6";"0,0";"11,2";"0,0";"0,0";"26,2";"12,0";"6,4";"0,2";"37,0";"1,8";"43,4";"1,8";"5,2";"12,4";"29,8";"0,2";"13,2";"5,4";"0,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
