Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:965007


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
965007;1;01/06/2015;3;"9,0";"14,75";2;5;1;1;1;;;"1,25";"9,0";"0,25";"0,0";"0,0";"0,0";"0,0";"4,0";"0,0";"0,25";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965007;1;01/05/2015;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,25";"0,0";"0,75";"0,0";"0,0";"0,0";"0,25";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
965007;1;01/04/2015;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
965007;1;01/03/2015;3;;;;;;;;;;"1999,98";"0,0";"1,52";"0,0";"15,75";"1012,9";"0,5";"1000,75";"1000,74";"10,41";"1001,76";"1002,26";"1021,05";"21,57";"0,0";"0,0";"0,25";"28,92";"3,56";"39,84";"4077,01";"1,75";;;;;;;;;;3;1;1;1;1;3;1;3;3;1;3;3;3;1;1;1;1;1;1;1;3;1;0;0;0;0;0;0;0;0;0
965007;1;01/02/2015;3;;;;;;;;;;;;;;;;;;;;;;;"5,8";"0,25";"24,61";"1,27";"0,0";"25,61";"0,0";"29,95";;"53,54";"1002,02";"30,46";"999,99";"2000,23";"0,0";;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;3;1;3;3;1;;;
965007;1;01/01/2015;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
965007;1;01/12/2014;3;;;;;;;;;;"0,0";"2,78";"6,85";"16,47";"23,34";"0,0";"4,06";"12,94";"1,27";"0,0";"24,04";"2,79";"1,0";"0,0";"31,99";"0,0";"0,0";"0,0";;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
965007;1;01/11/2014;3;;"44519,58";;;;1;;;;"39,34";"31,23";"0,0";"0,0";"3,55";"0,0";"0,0";"0,0";"1,0152";"7,61";"19,02";"17,76";"0,0";"7,31";"0,5";"0,0";"2,54";"0,0";"1,02";"0,0";"8,83";"0,0";"0,5";"0,0";"1,02";"0,25";"44364,89";"0,76";"12,43";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;
965007;1;01/10/2014;3;"52,5";"108,01";24;13;1;1;1;;;"0,0";"10,15";"9,89";"0,0";"1,76";"0,25";"0,0";"1,52";"0,0";"0,0";"7,11";"0,0";"10,92";"0,0";"6,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"52,5";"1,75";"0,0";"0,5";"0,76";"4,3";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/09/2014;3;"3,04";"5,83";21;2;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,04";"0,0";"2,79";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965007;1;01/08/2014;3;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/07/2014;3;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/06/2014;3;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965007;1;01/05/2014;3;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/04/2014;3;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965007;1;01/03/2014;3;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/02/2014;3;"31,45";"142,76";10;15;1;1;1;;;"0,5";"0,0";"0,0";"0,0";"2,04";"0,0";"0,5";"23,34";"22,58";"31,45";"6,58";"0,0";"0,75";"13,46";"20,79";"2,27";"0,5";"3,55";"0,25";"14,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
965007;1;01/01/2014;3;"40,12";"220,83";4;23;1;1;1;;;"11,41";"0,0";"0,0";"40,12";"13,71";"0,76";"0,0";"0,0";"0,5";"6,34";"2,78";"19,28";"20,77";"5,33";"25,87";"0,25";"6,61";"0,0";"3,51";"20,03";"12,68";"9,12";"2,51";"0,0";"0,0";"0,0";"1,52";"1,26";"3,55";"12,17";"0,75";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/12/2013;3;"91,36";"293,96";1;23;1;1;1;;;"91,36";"0,0";"0,75";"0,75";"0,0";"0,0";"0,0";"9,89";"0,76";"0,0";"0,0";"0,25";"0,76";"2,77";"20,29";"1,53";"24,59";"0,25";"38,57";"1,25";"4,31";"50,5";"35,27";"1,25";"1,02";"4,06";"1,51";"0,0";"0,0";"1,26";"1,01";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/11/2013;3;;"1169,1";;;;1;;;;"0,0";"0,5";"0,0";"0,25";"0,25";"0,0";"0,25";"0,0";"0,25";"999,99";"2,79";"27,13";"6,6";"0,0";"3,29";"10,91";"0,0";"2,29";"2,27";"0,0";"13,45";"1,75";"3,28";"10,16";"15,22";"6,59";"23,59";"17,76";"20,53";"0,0";;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965007;1;01/10/2013;3;"0,5";"5,5";5;16;1;1;1;;;"0,25";"0,0";"0,25";"0,0";"0,5";"0,5";"0,25";"0,0";"0,5";"0,25";"0,25";"0,0";"0,5";"0,25";"0,25";"0,0";"0,5";"0,0";"0,0";"0,0";"0,25";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,25";"0,0";"0,25";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/09/2013;3;"39,81";"112,73";11;12;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,1";"0,0";"8,12";"0,0";"39,81";"0,25";"0,0";"0,0";"0,25";"0,0";"2,03";"0,76";"0,0";"0,0";"0,0";"0,0";"7,62";"19,2";"0,5";"0,0";"0,0";"0,0";"26,34";"0,75";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965007;1;01/08/2013;3;;"24,07";;;;1;;;;"1,27";"0,25";"0,0";"0,0";"1,78";"0,0";;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"9,64";"10,38";"0,25";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/07/2013;3;"3,04";"11,64";5;6;1;1;1;;;"0,25";"0,0";"0,0";"0,0";"3,04";"0,0";"0,0";"3,04";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,27";"2,79";"0,0";"0,0";"0,25";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/06/2013;3;"26,38";"59,3";22;10;1;1;1;;;"0,0";"0,0";"4,5685";"0,0";"0,25";"1,01";"0,0";"2,77";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,33";"3,55";"13,67";"1,01";"0,0";"26,38";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,76";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965007;1;01/05/2013;3;"24,1117";"89,82";27;17;1;1;1;;;"0,25";"0,0";"0,5";"0,0";"0,0";"0,0";"17,25";"0,0";"0,0";"8,12";"1,27";"0,25";"11,68";"5,33";"0,0";"0,25";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5076";"1,269";"0,2538";"0,0";"0,0";"24,1117";"0,2538";"9,3909";"5,0761";"4,0609";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/04/2013;3;"40,6";"223,79";11;22;1;1;1;;;"34,5";"5,59";"0,0";"15,74";"0,5";"18,0228";"2,5381";"0,0";"0,25";"15,48";"40,6";"1,26";"0,0";"0,0";"0,0";"0,0";"0,0";"22,58";"9,14";"1,51";"0,5076";"0,0";"1,77";"0,25";"0,25";"13,45";"9,65";"26,13";"0,51";"3,56";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965007;1;01/03/2013;3;"67,01";"490,09";16;28;1;1;1;;;"0,0";"41,86";"19,51";"3,8";"1,77";"7,36";"13,94";"11,41";"3,56";"27,41";"10,39";"0,0";"0,0";"5,07";"13,17";"67,01";"6,83";"10,12";"22,08";"2,79";"19,55";"63,21";"28,93";"2,54";"6,35";"34,5";"0,5";"32,22";"19,02";"1,0";"14,19";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/02/2013;3;;;;;;;;;;"0,7614";"33,7564";"9,8985";"1,7766";"10,1523";"7,3604";"36,0406";"0,0";"8,3756";"12,9442";"4,8223";;;"2,0305";;;;"0,0";"2,2843";"5,5838";"46,7004";"0,51";"10,13";"0,0";"12,15";"0,75";"1,02";"17,0";;;;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;;;
965007;1;01/01/2013;3;"86,0406";"212,86";18;18;1;1;1;;;"0,5";"0,0";"0,0";"0,25";"0,0";"0,0";"0,0";"0,0";"0,25";"3,29";"1,25";"1,77";"41,62";"2,51";"1,01";"0,0";"0,0";"86,0406";"0,0";"0,0";"40,3516";"1,0176";"0,2538";"0,0";"4,5709";"0,7614";"0,0";"0,0";"1,5228";"20,3046";"5,5838";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/12/2012;3;"0,25";"1,0";5;4;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,25";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,25";"0,0";"0,0";"0,0";"0,0";"0,0";"0,25";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,25";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
965007;1;01/11/2012;3;"0,5";"0,75";15;2;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,25";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
965007;1;01/10/2012;3;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
